0,6
1,6
2,6
3,6
4,6
5,6
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,6
23,6
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,6
42,6
43,6
44,6
45,5.6
46,5.6
47,5.6
48,5.6
49,5.6
50,5.6
51,5.6
52,6
53,6
54,6
55,6
56,6
57,6
58,6
59,6
60,6
61,6
62,6
63,6
64,6
65,6
66,6
67,6
68,6
69,6
70,6
71,6
72,6
73,6
74,6
75,6
76,6
77,6
78,6
79,6
80,6
81,6
82,6
83,6
84,6
85,6
86,6
87,6
88,6
89,6
90,6
91,6
92,6
93,6
94,6
95,6
96,6
97,6
98,6
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,6
107,6
108,6
109,6
110,6
111,6
112,6
113,6
114,6
115,6
116,6
117,6
118,6
119,6
120,6
121,6
122,6
123,6
124,6
125,6
126,6
127,6
128,6.4
129,6.4
130,6
131,6
132,6
133,6
134,6
135,6
136,6
137,6
138,6
139,6
140,6.4
141,6.4
142,6.4
143,6
144,6
145,6
146,6
147,6
148,6
149,6
150,6
151,6
152,6
153,6.4
154,6.4
155,6.4
156,6.4
157,6.4
158,6.4
159,6.4
160,6.4
161,6.4
162,6.4
163,6.4
164,6.4
165,6
166,6
167,6
168,6
169,6
170,6.4
171,6.4
172,6.4
173,6.4
174,6.4
175,6.4
176,6.4
177,6.4
178,6.4
179,6.4
180,6.4
181,6.4
182,6.4
183,6
184,6
185,6
186,6
187,6
188,6.4
189,6.4
190,6.8
191,6.8
192,6.8
193,6.8
194,6.8
195,6.8
196,6.8
197,6.8
198,6.8
199,6.8
200,6.8
201,6.8
202,6.4
203,6.4
204,6.4
205,6.4
206,6.8
207,6.8
208,6.8
209,6.8
210,6.8
211,6.8
212,7.2
213,7.2
214,7.2
215,6.8
216,7.2
217,7.2
218,7.6
219,7.2
220,6.8
221,6.4
222,6.4
223,6.4
224,6.4
225,6.8
226,7.2
227,7.2
228,7.2
229,7.2
230,7.2
231,7.6
232,7.6
233,7.6
234,7.6
235,7.6
236,8
237,8
238,7.6
239,7.2
240,6.8
241,6.8
242,6.8
243,6.8
244,7.2
245,7.6
246,8
247,8
248,7.6
249,7.6
250,8
251,8.4
252,8
253,8
254,8
255,8
256,8.8
257,8.4
258,8
259,7.6
260,7.2
261,6.8
262,6.8
263,6.8
264,7.6
265,8.4
266,8.8
267,8.8
268,8.4
269,8.4
270,8.8
271,9.2
272,9.2
273,8.8
274,8.8
275,8.8
276,9.2
277,9.2
278,8.8
279,8
280,7.6
281,7.2
282,7.2
283,7.2
284,8
285,8.8
286,9.6
287,9.6
288,9.2
289,9.2
290,9.6
291,10.4
292,10.8
293,10.4
294,10
295,10
296,10
297,10.4
298,10.4
299,9.6
300,8.8
301,8
302,7.6
303,7.6
304,8
305,8.4
306,9.6
307,10.4
308,10.8
309,10.4
310,10
311,10
312,11.2
313,12
314,12
315,11.6
316,11.2
317,11.2
318,11.6
319,12
320,11.2
321,10.4
322,9.6
323,8.8
324,8
325,8
326,8.4
327,9.2
328,10.8
329,11.6
330,12
331,11.6
332,11.2
333,11.2
334,12.4
335,13.2
336,13.6
337,13.2
338,12.8
339,12.8
340,13.2
341,13.2
342,12.8
343,12
344,10.8
345,9.6
346,8.8
347,8.4
348,8.8
349,9.6
350,11.2
351,12.4
352,13.2
353,13.2
354,12.8
355,12.8
356,13.2
357,14.8
358,16
359,16.4
360,16
361,15.2
362,14.8
363,14.8
364,15.2
365,14.8
366,14
367,12.4
368,11.2
369,10
370,9.6
371,9.6
372,10
373,11.6
374,13.2
375,14.4
376,14.8
377,14.8
378,14.4
379,14.4
380,15.6
381,17.2
382,18.4
383,18.8
384,18.4
385,17.6
386,17.2
387,16.8
388,16.8
389,16.4
390,15.6
391,14.4
392,12.8
393,11.2
394,10.4
395,10.4
396,10.8
397,12.4
398,14.4
399,16
400,16.8
401,17.2
402,16.8
403,16.4
404,17.2
405,18.8
406,20.8
407,22
408,22.4
409,21.6
410,20.4
411,20
412,19.6
413,19.6
414,19.2
415,18.4
416,16.8
417,14.8
418,13.2
419,12
420,11.6
421,11.6
422,12.8
423,14.8
424,17.2
425,18.8
426,20
427,20
428,19.6
429,19.6
430,20.4
431,22
432,24
433,25.2
434,26
435,25.2
436,23.6
437,22.4
438,22
439,22
440,21.6
441,20.8
442,19.2
443,17.2
444,15.2
445,13.2
446,12.4
447,12
448,12.4
449,14.4
450,16.8
451,19.2
452,20.8
453,21.6
454,21.6
455,21.2
456,20.8
457,22
458,24
459,26
460,28
461,28.4
462,27.6
463,26
464,24.4
465,24
466,23.6
467,23.6
468,23.2
469,22
470,20.4
471,18
472,15.6
473,13.6
474,12.4
475,12
476,12.4
477,13.6
478,15.2
479,16.4
480,18
481,19.6
482,20.8
483,21.2
484,21.2
485,22
486,24
487,26.4
488,28.8
489,30.4
490,30.4
491,29.2
492,27.6
493,26
494,25.6
495,25.6
496,25.6
497,25.6
498,24.8
499,22.4
500,20
501,17.2
502,15.2
503,13.6
504,13.2
505,13.2
506,14.4
507,16.4
508,19.2
509,22
510,24.4
511,25.6
512,26.8
513,25.2
514,24
515,24
516,25.2
517,27.6
518,30.4
519,32.4
520,33.6
521,32.8
522,30.8
523,28.4
524,27.2
525,26.8
